303,Normale,`9, GIVENICH (MAISON 9)`,08:30,GIVENICH,102456.335347059,90465.0360936689
304,Normale,`RUE DU VILLAGE (ECOLE)`,11:00,GODBRANGE,84587.8905326087,88871.3548517242
306,Normale,`RUE BUURG (EGLISE)`,11:00,GOSTINGEN,93268.256234375,76463.2067182957
307,Normale,`RUE DU RELAIS`,10:30,GOSTINGEN,93481.6385208334,76051.1445162123
308,Normale,`RUE DE BLUMENTHAL`,09:00,GRAULINSTER,88375.9551749999,89530.6837120503
309,Normale,`3, GEMENGEBRECK (DEPOT SAPEURS POMPIERS)`,08:30,GREIVELDANGE,93722.87920000032,72413.73349954447
310,Normale,`24, GRAND-RUE (ADMINISTRATION COMMUNALE)`,08:00,GREVENMACHER,99748.92229999977,82775.88099954772
311,Normale,`1, SCHILTZENPLATZ (BUREAU DE POSTE)`,17:30,GREVENMACHER,99965.76480000002,82784.37079954687
312,Normale,`21, RUE DE MUENSCHECKER`,09:00,GREVENMACHER,99808.20010000006,83378.90079954929
315,Normale,`1, SCHAFFMILL`,08:30,GREVENMACHER,99703.91810000039,82527.80209954934
316,Normale,`11, RUE DES FOYERS (PIETERT)`,09:00,GREVENMACHER,99428.29059999998,82503.97369954751
317,Normale,`26, RUE DE LUXEMBOURG`,08:00,GREVENMACHER,99565.5099,82824.93919954944
318,Normale,`RUE VICTOR PROST`,08:00,GREVENMACHER,99883.8475799999,82633.6927895482
319,Normale,`ROUTE DE BEAUFORT`,08:00,GRUNDHOF,91618.9026,99749.2924662218
32,Normale,`5, RUE DE HESPERANGE (EGLISE)`,08:30,LUXEMBOURG,77824.06859999988,73536.7772995445
320,Normale,`8, HAGELSDORF`,08:00,HAGELSDORF,94098.2936166666,84227.4197912152
321,Normale,`RUE DU HALLERBACH`,10:00,HALLER,88315.8089083334,98329.3645245539
322,Normale,`6, RUE DE DALHEIM`,09:30,HASSEL,82948.98519999998,68353.57139954196
323,Normale,`9, AM DUERF`,08:00,HEMSTAL,91997.2134999996,89484.3363995501
324,Normale,`HAAPTSTROOSS`,10:00,HERBORN,98690.3749916667,90365.9645273285
325,Normale,`10, HERSBERG`,08:00,HERSBERG,91521.89576,91235.2491852655
326,Normale,`1, RUE DE GIRSTERKLAUS`,11:00,HINKEL,104896.98350000013,94424.45579955373
327,Normale,`102, RUE ANDETHANA`,09:30,HOSTERT (NIEDERANVEN),84653.09860000014,80232.49549954705
328,Normale,`6, RUE PRINCIPALE`,09:30,HOSTERT (NIEDERANVEN),58297.48410000003,97186.55639955214
331,Normale,`RUE RHAM (COIN RUE RHAM / RUE DE BOURGLINSTER)`,09:30,JUNGLINSTER,85818.1452854839,86415.0562818075
333,Normale,`DITZEBIERG (ARRET CFL)`,09:00,KOBENBOUR,89875.1210500001,91365.4284726283
334,Normale,`RUE DE MERSCH (PLACE DE LA GARE)`,08:30,LAROCHETTE,83391.4520051547,94555.3683593464
336,Normale,`9, DUERFSTROOSS`,09:00,LELLIG,99268.52290000023,87349.5016995517
337,Normale,`RUE DE CANACH (MAISON KOHL)`,11:00,LENNINGEN,94294.452725,74039.0417745447
338,Normale,`2, RUE DE DIEKIRCH (ADMINISTRATION COMMUNALE)`,08:30,LINTGEN,76850.16199999956,87368.25749955043
339,Normale,`21, RUE DE L'EGLISE`,09:00,LINTGEN,77069.02379999963,87373.11179954992
34,Normale,`7, RUE EMILE MAYRISCH (ECOLE)`,09:00,LUXEMBOURG,78137.24459999986,74637.3456995453
340,Normale,`71, ROUTE DE FISCHBACH`,10:00,LINTGEN,77499.6497999998,87505.24519955067
341,Normale,`1, RUE DE BLASCHETTE (ADMINISTRATION COMMUNALE)`,09:00,LORENTZWEILER,78086.4243000001,85270.97799954865
342,Normale,`RUE DE BLASCHETTE (COIN RUE DE LA VALLEE / BLASCHETTE)`,10:00,LORENTZWEILER,78309.3791296296,85330.0730162154
343,Normale,`76, ROUTE DE LUXEMBOURG (BUREAU DE POSTE)`,11:30,LORENTZWEILER,78014.64580000013,84983.31219954888
344,Normale,`RUE DE L'EGLISE (CENTRE CULTUREL)`,10:00,MACHTUM,99338.9334117646,80572.1158171941
345,Normale,`12, SYRDALLSTROOSS`,08:30,MANTERNACH,98483.82459999999,85914.88029954923
347,Normale,`2, RUE DE SAVELBORN`,09:00,MEDERNACH,83411.20969999961,97166.7766995534
348,Normale,`50, RUE DE SAVELBORN`,10:00,MEDERNACH,83600.74799999966,97456.98989955314
349,Normale,`RUE DE LA CHAPELLE`,09:00,MEDINGEN,85713.6861124999,71184.9762495438
350,Normale,`19, RUE DE L'EGLISE`,11:00,MENSDORF,89701.62129999978,80143.66099954756
351,Normale,`17, RUE PRINCIPALE`,11:00,MENSDORF,89930.79310000033,79930.11329954612
352,Normale,`RUE DE LA GARE (GARE CFL)`,08:00,MERSCH,75774.5058964286,90846.0493852652
353,Normale,`53, RUE GRANDE-DUCHESSE CHARLOTTE (CENTRE CULTUREL)`,12:00,MERSCH,75397.88879999987,90426.93579954922
355,Normale,`RUE COMTE JEAN-FREDERIC D'AUTEL`,10:00,MERSCH,75030.3990857143,90169.4340595509
357,Normale,`RUE NICOLAS WELTER`,09:00,MERSCH,75044.6996409091,89956.6191940963
359,Normale,`UM MIERSCHERBIERG (TOPAZE)`,08:00,MERSCH,75055.5796214286,91687.124613837
36,Normale,`RUE DU CIMETIERE (ARRET BUS)`,12:00,LUXEMBOURG,78005.6983523256,73300.7050007072
360,Normale,`7, RUE GRANDE-DUCHESSE CHARLOTTE (BUREAU DE POSTE)`,16:00,MERSCH,75661.95629999974,90622.59829955202
361,Normale,`AM WANGERT`,09:00,MERSCH,74964.2000076922,91072.5501251922
362,Normale,`CAMPING KROUNEBIERG (CAMPING (SAISON))`,08:00,MERSCH,75236.2140275992,90638.5962153324
363,Normale,`PORT DE MERTERT`,08:00,MERTERT,101796.905,84672.2247217708
364,Normale,`RUE DE MANTERNACH`,08:00,MERTERT,102219.302286207,85614.2348202386
365,Normale,`RUE HAUTE`,10:00,MERTERT,102673.910617187,85247.3678182989
366,Normale,`AN DER OLEK`,08:00,MOERSDORF,103989.914671429,90037.0467519319
367,Normale,`RUE D'ETTELBRUCK`,09:00,MOESDORF,76125.4056674418,92712.271848389
368,Normale,`UM BUER`,09:00,MOMPACH,101275.222066667,90858.7127995519
369,Normale,`22, AVENUE DES BAINS`,10:00,MONDORF-LES-BAINS,88116.22900000028,63115.92619954077
37,Normale,`RUE DE SCHOENFELS (RUE DE SCHOENFELS, ALLEE DES SORBIERS)`,10:00,BRIDEL,74136.5611693069,80707.9148292504
370,Normale,`ROUTE DE REMICH (COIN RTE DE REMICH/AVENUE F. CL.)`,09:30,MONDORF-LES-BAINS,88197.4765903225,63519.2326947022
371,Normale,`RUE DE LA RESISTANCE (COIN RUE RESISTANCE/ RUE FLAMM.)`,09:00,MONDORF-LES-BAINS,88142.4160041667,63998.6957870411
372,Normale,`RUE JOHN GRUEN (COIN RUE DES BENEDICTINS/ J. GR.)`,10:00,MONDORF-LES-BAINS,87688.8990574469,63649.7357420941
374,Normale,`MONTEE BELLE-VUE (RESIDENCE MONPLAISIR)`,08:00,MONDORF-LES-BAINS,88845.4272500002,63383.9908495408
376,Normale,`1, ROUTE DE LUXEMBOURG`,11:30,MONDORF-LES-BAINS,87426.22379999982,63314.47679954065
377,Normale,`8, AVENUE MARIE-ADELAIDE`,08:00,MONDORF-LES-BAINS,88486.79299999957,63390.37269954098
378,Normale,`RUE D'OETRANGE (EGLISE)`,11:30,MOUTFORT,86393.4593129032,72793.3254350283
379,Normale,`MILLBECH`,12:00,MOUTFORT,85652.6870333333,72450.9408128776
38,Normale,`RUE DE LUXEMBOURG (ARRET BUS)`,09:30,BRIDEL,73391.6177000003,80496.8172995462
380,Normale,`1, RUE DE L'AVENIR`,09:00,MULLENDORF,77169.2428000002,83044.41719954688
381,Normale,`RUE DES ROCHERS (HOTEL DES CASCADES)`,08:00,MULLERTHAL,89997.9777750001,95176.6766745522
382,Normale,`202, RUE PRINCIPALE (ECOLE PRIMAIRE)`,10:30,MUNSBACH,87215.30530000011,77393.63499954599
383,Normale,`RUE DU CHATEAU`,09:30,MUNSBACH,86845.8289236364,77466.927459546
385,Normale,`1, ALE WEE`,08:00,MUENSCHECKER,99702.4165294118,85011.0072430783
386,Normale,`23, RUE PRINCIPALE`,08:30,NEUHAEUSGEN,85310.06249999999,76442.78089954617
388,Normale,`174, ROUTE DE TREVES`,09:00,NIEDERANVEN,86332.09590000007,79600.64869954702
389,Normale,`RUE DES ROMAINS (ECOLE)`,08:30,NIEDERDONVEN,97033.8012276923,77889.3730995464
39,Normale,`1, RUE LUCIEN WERCOLLIER (BRIDELERSTUFF)`,08:30,BRIDEL,73854.9989,79832.05519954604
390,Normale,`OBERGLABACH (CHAPELLE)`,11:00,OBERGLABACH,78683.3528166666,94509.2427578856
391,Normale,`RUE NOMMERLAYEN (CAMPING)`,11:00,NOMMERN,80163.6993857145,95133.2885566948
392,Normale,`RUE PRINCIPALE (EGLISE)`,10:00,NOMMERN,80378.2760880952,95625.3658281244
393,Normale,`53A, RUE ANDETHANA`,09:30,OBERANVEN,85255.55900000036,80336.60929954742
394,Normale,`77, RUE LAACH (PHARMACIE)`,08:00,NIEDERANVEN,85861.49079999977,80312.00379954568
395,Normale,`RUE DE LA MOSELLE (COIN RUE DE LA MOSELLE/RUE DE L'EGLISE)`,09:30,OBERDONVEN,96720.5257967741,79390.3167543854
397,Normale,`RUE DE L'EGLISE (EGLISE)`,08:00,OETRANGE,86717.3517692308,73830.0832610831
398,Normale,`2, RUE DE ROODT-SUR-SYRE`,08:30,OLINGEN,90567.36099999957,82810.44019954701
399,Normale,`30, RUE PRINCIPALE (PLACE VILLAGE)`,08:00,OSWEILER,99591.4556999998,94605.34289955266
40,Normale,`12, RUE DES PRES`,09:00,BRIDEL,73639.16870000036,79994.37469954701
400,Normale,`RUE DU CHATEAU (CHATEAU)`,08:30,PETTINGEN,75725.6084525,92775.1297020518
401,Tardive,`POTASCHBERG`,19:00,GREVENMACHER,96481.2615636364,82661.5067904569
402,Normale,`1, RUE DE LA MONTAGNE`,08:00,PRETTINGEN,76510.61739999984,86986.13919955009
403,Normale,`58, RUE PRINCIPALE`,10:00,RAMELDANGE,84528.2216999997,81129.02039954772
404,Normale,`1, RUE PRINCIPALE`,08:00,RECKANGE,74130.8121999996,90836.44159955141
406,Tardive,`73, WAISTROOSS (MAISON COMMUNALE)`,19:00,REMERSCHEN,93256.71380000004,61578.77619954051
407,Normale,`PLACE NICO KLOPP (CENTRAL TELEPHONIQUE)`,08:00,REMICH,94024.4192875,68023.195199543
408,Normale,`RUE DE LA CITE (CITE BUSCHLAND)`,11:00,REMICH,95013.4482610169,68634.6098554749
409,Normale,`15, PLACE DU MARCHE`,12:00,REMICH,94459.00169999994,67701.05859954117
41,Normale,`2, RUE FRANCOIS-CHRISTIAN GERDEN (BUREAU DE POSTE)`,16:00,BRIDEL,73549.51379999981,80235.91669954802
411,Normale,`RUE DE L'HOSPICE`,10:00,REMICH,94148.1595714286,67539.0752923992
412,Normale,`RUE DE LA GARE`,08:00,REMICH,94156.7512949152,67898.9903859833
413,Normale,`RUE WENKEL`,09:00,REMICH,94654.8963866666,67939.4902462092
414,Normale,`BEI DER KIIRCH (EGLISE)`,10:00,REULAND,86745.3450625,90892.0210745514
415,Normale,`AN DER GRUECHT (MAISON 6)`,10:00,RIPPIG,90755.6300444446,89597.2408884392
416,Normale,`RUE DE WORMELDANGE`,08:00,RODENBOURG,88867.0236388889,83577.8229078818
417,Normale,`RUE DE REMICH (MAISON GERSON)`,09:30,ROEDT,88428.6160833334,70526.6393495441
418,Normale,`RUE D'ASSEL (MAISON COMMUNALE)`,08:00,ROLLING,90698.8927805555,68409.1478162093
419,Normale,`81, RUE DE LUXEMBOURG`,09:00,ROLLINGEN,76098.65380000044,89628.50659955118
42,Normale,`12, RUE ROBERT BRUCH`,09:00,LUXEMBOURG,79804.63269999994,75985.18539954493
421,Normale,`9, RUE DU PONT`,10:00,ROSPORT,104232.64809999993,96801.06269955264
422,Normale,`23, RUE DU BARRAGE`,10:00,ROSPORT,104348.33229999998,96690.51759955399
424,Normale,`RUE PRINCIPALE`,11:30,SAEUL,66778.2894171428,88222.716136693
427,Normale,`76, RUE D'ITZIG`,09:00,SANDWEILER,83192.57890000005,75421.9676995468
428,Normale,`77, RUE PRINCIPALE`,11:00,SANDWEILER,84213.88360000036,75458.86509954516
429,Normale,`4, SAVELBORN (CHAPELLE)`,11:00,SAVELBORN,86263.4617999997,97279.6402995535
430,Normale,`4, RUE DE MICHELSHOF (EGLISE)`,09:00,SCHEIDGEN,93798.81929999961,94112.07659955249
431,Normale,`WAISTROOSS (ECOLE)`,09:30,SCHENGEN,94164.7081936509,59709.4555550951
432,Normale,`51, WAISTROOSS (PONT)`,09:30,SCHENGEN,94310.51150000005,59662.43079953982
433,Normale,`RUE DU VILLAGE`,11:00,SCHOENFELS,74436.2832692307,87138.7805187803
434,Normale,`RUE DE ROLLINGEN (EGLISE)`,09:00,SCHOOS,80028.6240464286,90500.9837852653
435,Normale,`RUE D'OETRANGE`,10:30,SCHRASSIG,86507.0599685714,74930.8160795452
436,Normale,`SCHLASSGEWAN`,12:00,SCHRASSIG,86449.523164,75743.0993535454
438,Normale,`RUE DU VILLAGE`,09:00,SCHUTTRANGE,87580.6660363635,76309.7135927275
439,Normale,`51, ROUTE DU VIN (ANCIENNE ECOLE)`,10:30,SCHWEBSINGEN,93663.39960000015,64122.457299541216
440,Normale,`ROUTE DU VIN (PORT DE PLAISANCE (SAISON))`,11:00,SCHWEBSINGEN,93666.9427795918,64000.5998199491
441,Normale,`130, ROUTE DE TREVES`,10:00,SENNINGEN,85676.83069999987,79424.87109954545
442,Normale,`28, RUE DU CHATEAU`,11:30,SENNINGEN,85137.38779999969,79069.55299954579
443,Normale,`DICKSSTROOSS (MAISON COMMUNALE)`,09:30,STADTBREDIMUS,94046.689211236,69853.991925386
444,Normale,`34, ROUTE D'ECHTERNACH (ECOLE)`,09:00,STEINHEIM,102139.569810526,98337.2717837646
445,Normale,`41, RUE DE LA FORET`,10:30,STEINSEL,76600.47860000012,82689.3785995474
446,Normale,`RUE DU BOIS (COIN MTEE GOERGEN / BOIS)`,10:00,STEINSEL,76314.936788889,82297.4213217697
448,Normale,`RUE DES PRES (COIN RUE DES PRES / JF KENNEDY)`,09:00,STEINSEL,76893.1443788732,82089.9533558857
449,Normale,`RUE DES VERGERS (PARKING DERRIERE L'ECOLE)`,11:00,STEINSEL,76714.3369703703,82703.616688437
45,Normale,`48, RUE CENTS`,09:00,LUXEMBOURG,80079.51850000022,75864.23619954492
450,Normale,`RUE PAUL EYSCHEN (PLACE MICHEL RODANGE)`,09:30,MULLENDORF,77099.3868492063,82663.906115421
452,Normale,`RUE PAUL EYSCHEN`,09:00,MULLENDORF,77099.3868492063,82663.906115421
453,Normale,`27, RUE DE L'EGLISE (ADMINISTRATION COMMUNALE)`,10:00,TRINTANGE,88081.7566999998,70924.24809954427
454,Normale,`2, RUE DE HOLLENFELS (ADMINISTRATION COMMUNALE)`,09:00,TUNTANGE,68609.82079999984,87080.98599954824
455,Normale,`20, RUE DE LUXEMBOURG`,09:00,TUNTANGE,68536.38439999986,86925.12729954941
456,Normale,`RUE DE BEYREN (ARRET AUTOBUS(VIS-A-VIS 63, RUE DE BEYREN 5376 UEBERSYREN))`,10:30,UEBERSYREN,87888.2068569106,77465.8728499525
457,Normale,`2, RUE DES FLEURS`,09:00,WALDBILLIG,88360.50229999982,95776.04679955244
458,Normale,`RUE WILTHEIM (MAISON COMMUNALE)`,09:30,WALDBREDIMUS,88574.5919583333,69052.7887745425
459,Normale,`63, GRAND-RUE (PONT FRONTALIER)`,09:00,WASSERBILLIG,104312.36519999993,86725.37019955005
46,Normale,`37, RUE DES POMMIERS`,09:00,LUXEMBOURG,78801.77969999981,75233.81369954582
460,Normale,`5, GRAND-RUE (BUREAU DE POSTE)`,17:00,WASSERBILLIG,103868.91079999978,86605.52799955028
461,Normale,`ROUTE D'ECHTERNACH (HOTEL HENGEN)`,09:00,WASSERBILLIG,103960.445409677,86953.4146027754
462,Normale,`ROUTE DE LUXEMBOURG`,08:00,WASSERBILLIG,103546.290001667,86392.091371216
463,Normale,`RUE DU BOCKSBERG`,09:30,WASSERBILLIG,103718.320751786,86835.9066995495
464,Normale,`20, ROUTE DE WASSERBILLIG (CENTRE COMMERCIAL COPAL)`,08:00,MERTERT,103144.380292593,86086.799514364
465,Normale,`8, DUCHSCHERSTROOSS`,08:30,WECKER,95744.8669434344,84493.7633783365
466,Normale,`3, ROUTE DE DIEKIRCH`,08:00,WEILERBACH,95498.07189999985,99842.05809955456
467,Normale,`1, RUE DE HASSEL`,10:00,WEILER-LA-TOUR,82267.52940000033,67526.4780995423
468,Normale,`REIMECHERWEE (ARRET DE BUS)`,08:00,WELFRANGE,88469.3417769231,67357.4761880036
469,Normale,`1, RUE DE L'EGLISE (EGLISE)`,12:00,WELLENSTEIN,92588.02149999983,65555.75779954215
47,Normale,`81, KOHLENBERG (CHATEAU D'EAU)`,11:00,LUXEMBOURG,75587.0799741259,72410.4305233204
470,Normale,`35, WAISTROOSS (ECOLE)`,12:00,WINTRANGE,93360.53160000032,62993.763999541174
471,Normale,`86, RUE PRINCIPALE (BUREAU DE POSTE)`,08:45,WORMELDANGE,97032.1244999999,74925.15469954551
472,Normale,`RUE PRINCIPALE`,08:30,WORMELDANGE,97046.2429570313,74965.2607276702
473,Normale,`RUE DE L'EGLISE (EGLISE)`,10:30,WORMELDANGE,97177.8701249999,75144.5690995452
474,Normale,`6-8, DUERFSTROOSS`,08:00,ZITTIG,92739.74789999983,90096.97799955128
475,Normale,`20, ALLERBORN`,08:00,ALLERBORN,58944.9771697674,122407.939925145
476,Normale,`13, DUERFSTROOSS`,09:00,ALSCHEID,68485.6222000001,115111.24129956088
477,Normale,`21, RUE DU LAC`,08:30,ARSDORF,56580.97539999985,102931.3403995545
478,Normale,`190, ASSELBORN (CHAPELLE, BEI 2 UEWELAANST)`,11:00,ASSELBORN,65903.3037186814,129186.110282533
479,Normale,`142, ASSELBORN (EGLISE, 16 SCHOULKNIPPCHEN)`,11:00,ASSELBORN,65903.3037186814,129186.110282533
48,Normale,`23, RUE AUSONE`,09:00,LUXEMBOURG,75384.42760000007,72835.74999954569
480,Normale,`AM DUARREF (ENCEINTE DU CIMETIERE, VIS-A-VIS MAISON 18)`,11:00,BASBELLAIN,66804.8480000001,134583.974819568
481,Normale,`RUE PRINCIPALE (EGLISE)`,09:30,BASCHLEIDEN,54825.9666030303,107142.607913194
482,Normale,`20, OP DER TOMM`,09:00,BASTENDORF,79579.98259999981,106591.81059955689
483,Normale,`6, HAAPTSTROOSS (PLACE DE L'EGLISE)`,09:30,BASTENDORF,79720.58059999996,106266.99079955723
484,Normale,`7, DOERFSTROOSS`,09:00,BAVIGNE,57000.77759999965,109665.18699955996
485,Normale,`13, ARELERSTROOSS (MAIRIE)`,08:30,BECKERICH,59210.3477999996,88508.91759955158
486,Normale,`37, HUEWELERSTROOSS`,08:30,BECKERICH,59809.81130000016,88364.42259954881
487,Normale,`22, DUARREFSTROOSS (EGLISE, AVANT 22 DUARREFSTROOSS)`,12:00,BEILER,74287.85130000024,136679.92489957053
488,Normale,`8, UM BURGKNAPP (RUE BOURGKNAPP, 8 EN FACE)`,08:00,BERLE,57649.410194,113151.39370356
490,Normale,`83, RUE PRINCIPALE`,09:30,BETTBORN,63404.420500000066,95681.69459955252
491,Normale,`15, KIERCHESTROOSS (EGLISE)`,09:30,BETTEL,84168.8137731707,108932.641328827
492,Normale,`5, RUE DE LA GARE (PONT DE LA SURE)`,10:00,BETTENDORF,83770.8941125,104252.412562056
493,Normale,`59, RUE DE DIEKIRCH-ECHTERNACH`,08:30,BETTENDORF,83566.6000018001,104629.877524956
494,Normale,`6, RUE DU PONT`,10:00,BETTENDORF,83453.88520000037,104503.14119955729
495,Normale,`4, RUE DES ROMAINS`,08:30,BIGONVILLE,53002.40349999996,101586.19169955481
496,Normale,`25, RUE PRINCIPALE`,08:30,BIGONVILLE,52906.45490000026,101980.96899955532
497,Normale,`1, NEIMILLEWEE`,08:30,BILSDORF,55212.56979999969,102587.90109955621
498,Normale,`4, DUARREFSTROOSS`,11:00,BINSFELD,70624.0546000004,131500.1070995673
499,Normale,`12, DUARREFSTROOSS`,11:00,BINSFELD,70633.74600000029,131734.59689956644
5,Normale,`153, RUE DE BEGGEN`,09:00,LUXEMBOURG,77255.56979999969,78543.42169954689
500,Normale,`3, GRAND-RUE`,09:30,BISSEN,72500.11629999986,94958.19749955104
501,Normale,`2, ROUTE DE FINSTERTHAL`,09:30,BISSEN,72602.15629999993,94820.753299553
502,Normale,`12, ROUTE DE ROOST (COIN CITE STEEKRAIZ)`,09:00,BISSEN,73224.45600000022,94687.38209955134
503,Normale,`17, RUE DU LAC (ECOLE)`,08:00,BIVELS,81681.9309999999,113994.67329956076
504,Normale,`DUARREFSTROOSS (ARRET BUS (POTEAU P&T))`,08:00,BIWISCH,64523.1526050001,63939.2306595411
505,Normale,`10, AM DUERF`,08:00,BOCKHOLTZ (GOESDORF),71573.40460000001,119809.68179956358
506,Normale,`HAAPTSTROOSS (PLACE DE L'EGLISE)`,08:00,BOCKHOLTZ (PARC HOSINGEN),71895.5517400001,119683.291099562
507,Normale,`23, BOEVANGE`,10:00,BOEVANGE,62995.3690415255,123608.036067361
508,Normale,`12, RUE DE LA GARE`,08:30,BOEVANGE-SUR-ATTERT,68473.40340000018,93403.58149955174
509,Normale,`15, RUE DE HELPERT`,08:30,BOEVANGE-SUR-ATTERT,68804.1813000003,93485.05849955129
51,Normale,`87, RUE DE CESSANGE`,12:00,LUXEMBOURG,75820.31369999981,73308.92909954395
510,Normale,`15, AM LETSCHERT`,09:00,BOEVANGE-SUR-ATTERT,69143.07139999986,93115.88649955159
511,Normale,`1, INSENBORN`,10:00,INSENBORN,59420.4858638095,107366.958462415
512,Normale,`20, RUE JEROME DE BUSLEYDEN (BUREAU DE POSTE)`,09:00,BOULAIDE,54680.98570000005,105954.6335995564
513,Normale,`25, GROUSSGAASS`,08:00,BOURSCHEID,72435.82330000027,108358.61929955821
514,Normale,`30, BOXHORN (15 AM ECK)`,08:30,BOXHORN,67512.0211895706,127632.294232694
515,Normale,`23, BRACHTENBACH (63 AM HUPPENECK)`,09:30,BRACHTENBACH,61496.9816264368,120715.387914505
516,Normale,`15, HAAPTSTROOSS`,10:00,BRANDENBOURG,77725.4314000001,108566.9667995584
517,Normale,`2, RUE DE KUBORN (COIN RUE DE RINDSCHLEIDEN/RUE DE KUBORN)`,09:30,BRATTERT,60862.67100000008,102321.41549955512
518,Normale,`10, DUARREFSTROOSS (ARRET BUS)`,08:00,BREIDFELD,72489.00289999974,132139.704899567
519,Normale,`2, BRODERBOUR (MAISON 2 (ARRET BUS))`,11:00,BRODERBOUR,88810.68764,83638.548550977
520,Normale,`DUERFSTROOSS (ARRET BUS)`,08:30,BUEDERSCHEID,63520.5618794117,111111.280414265
521,Normale,`2, RUE BUERDENERHALS`,08:00,BURDEN,74906.95419999957,105354.92219955612
522,Normale,`1, RUE ST. HUBERT (1, RUE HIEHL (COIN RUE ST HUBERT) (POTEAU))`,08:00,BURDEN,74490.0900111111,105380.525142069
523,Normale,`RUE PRINCIPALE (EGLISE)`,11:30,BUSCHRODT,63146.7885357144,99124.9108424111
524,Normale,`BUURSCHTER PLAGE (HOTEL THEIS)`,10:30,BOURSCHEID-PLAGE,73801.5771500003,108437.454049558
525,Normale,`UM WASCHBUR (WASCHBUR)`,09:00,CALMUS,65148.5204333331,87880.6331995503
526,Normale,`1, GRAND-RUE (CONTRIBUTIONS)`,09:00,CLERVAUX,70090.02379999962,124404.83449956325
527,Normale,`22, GRAND-RUE`,09:00,CLERVAUX,70195.34949999953,124392.35449956438
528,Normale,`5, RUE DE LA GARE (V-A-V. NO 5 - POTEAU)`,08:30,CLERVAUX,69662.01169999973,125105.13009956498
53,Normale,`RUE COMTE JOSEPH DE FERRARIS (COIN RUE J. ENGLING, COMTE DE FERRARIS)`,11:00,LUXEMBOURG,78216.0224250003,78204.3698745458
530,Normale,`ABBAYE DE CLERVAUX (ABBAYE)`,08:00,CLERVAUX,70229.0402499999,124428.330032897
531,Normale,`PLACE BENELUX (ANCIEN BUREAU DE POSTE)`,17:00,CLERVAUX,69887.8552423078,124672.111497367
532,Normale,`10, RUE GRANDE-DUCHESSE JOSEPHINE CHARLOTTE`,10:00,COLMAR-BERG,75007.4988000002,97009.46019955393
533,Normale,`1, RUE DE LUXEMBOURG (COIN RUE DU FAUBOURG RUE DE LUXEMBOURG)`,09:30,COLMAR-BERG,74952.6865999997,97558.9824995534
534,Normale,`AVENUE GORDON SMITH (ENTREE GOODYEAR S.A.)`,09:00,COLMAR-BERG,74721.3984463415,97217.3801239438
535,Normale,`6, RUE DE MERTZIG`,10:00,COLMAR-BERG,74174.27340000031,97720.69279955518
536,Normale,`RUE DE MERTZIG (COIN ENTREE CHATEAU)`,10:00,COLMAR-BERG,74135.4310999999,97804.2877695535
538,Normale,`2, KIERCHESTROOSS (ECOLE)`,11:00,COLPACH-BAS,55291.93099999985,91553.73079955026
539,Normale,`FONDATION EMILE MAYRISCH (FONDATION E. MAYRISCH (RECEPTION))`,11:30,COLPACH-BAS,55293.7641977779,91550.3529706625
54,Normale,`9, RUE DE LA STATION (GARE DOMMELDANGE)`,11:30,LUXEMBOURG,77772.92365,77640.8786245466
540,Normale,`26-28, ALINE AN EMILE MAYRISCHSTROOSS`,09:30,COLPACH-HAUT,55007.35670000031,92444.60789955109
541,Normale,`7, RUE KNUPP`,10:30,CONSTHUM,71774.49469999969,115498.9689995616
542,Normale,`CRENDAL (EGLISE)`,08:00,CRENDAL,60566.6064499999,124767.989824564
543,Normale,`32, DUERFSTROOSS`,10:00,DAHL,66138.28730000001,111131.57889956023
544,Normale,`8, DEIFFELT (18 STACKEMER PAD)`,09:30,DEIFFELT,65277.5015131148,125716.407419237
545,Normale,`27, RUE DU LAVOIR (BAT. COMMUNAL)`,08:00,DELLEN,64949.1438000001,102592.932299556
547,Normale,`55, DERENBACH`,10:00,DERENBACH,59760.4907632,119845.220037162
548,Normale,`2, ROUTE DE GILSDORF`,08:00,DIEKIRCH,79612.31099999974,103522.9685995553
550,Normale,`22, RUE DES FLEURS`,09:00,DIEKIRCH,78620.5390999997,103779.81719955514
551,Normale,`30, ESPLANADE`,08:00,DIEKIRCH,79474.16069999989,103935.1894995561
552,Normale,`34, AVENUE DE LA GARE (GARE CFL)`,08:00,DIEKIRCH,78986.98529999981,103371.3044995567
554,Normale,`39, BAMERTAL`,08:30,DIEKIRCH,79251.30979999994,104197.81889955659
555,Normale,`47, RUE DE LA CROIX`,09:00,DIEKIRCH,79179.19589999969,103620.38509955513
556,Normale,`7, RUE DU ONZE SEPTEMBRE`,10:30,DIEKIRCH,78893.6232000003,103566.5528995556
557,Normale,`8, PLACE JOSEPH BECH`,10:30,DIEKIRCH,79488.98739999998,103869.06909955532
558,Normale,`104, RUE CLAIREFONTAINE`,08:00,DIEKIRCH,80269.81900000018,103801.93889955556
56,Normale,`105, RUE D'EICH (CLINIQUE)`,10:30,LUXEMBOURG,77598.13439999986,77514.53799954674
561,Normale,`CASERNE DE L'ARMEE HERRENBERG`,08:00,DIEKIRCH,79310.8138875001,104603.883574557
562,Normale,`45, GRAND-RUE`,10:00,DIEKIRCH,79424.93549999972,103655.13869955453
563,Normale,`PLACE GUILLAUME (BUREAU DE POSTE)`,17:30,DIEKIRCH,79207.8020555557,103867.473888445
